_id,subject,difficulty,difficultyScore,questionText,optionA,optionB,optionC,optionD,correctAnswer,explanation,graph,tags,metadata.generatedBy,metadata.generatedAt,metadata.timesUsed,metadata.averageAccuracy,metadata.averageTimeSpent,createdAt,updatedAt
batch02-reading-071,reading,medium,6,"""Sharing their field protocols allowed other wetland teams to replicate the carbon measurements."" What does this support?",Publishing methods improves reproducibility.,Protocols should remain secret.,Wetlands cannot be studied.,Replication is unnecessary.,A,Shared protocols enable replication.,,reading|information and ideas|scientific reasoning,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-reading-072,reading,hard,8,"""In her memoir, the aerospace engineer treats the celebrated launch as a cautionary tale, pointing to the ignored sensor warning."" What is the memoir’s warning?",Success can mask overlooked risks.,Sensor alerts are optional.,Launches should be abandoned.,Engineers should avoid memoirs.,A,She warns against overconfidence when ignoring data.,,reading|information and ideas|theme,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-reading-073,reading,easy,4,"""The beekeeper recorded “Hive Four sluggish—inspect for mites tomorrow” in her log."" What is she planning to do?",Check Hive Four for pests the next day.,Harvest honey immediately.,Move all hives off-site.,Stop beekeeping.,A,The note schedules a mite inspection.,,reading|information and ideas|textual evidence,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-reading-074,reading,medium,6,"""Plotting volunteer hours beside student attendance revealed tutoring demand peaks in midterm weeks."" What conclusion follows?",Demand is highest mid-semester.,Attendance is unrelated to volunteers.,Volunteers are least needed mid-semester.,Demand stays constant all year.,A,The chart shows peaks at midterm weeks.,"{""type"":""line"",""data"":[{""week"":""1"",""attendance"":15,""volunteers"":6},{""week"":""4"",""attendance"":24,""volunteers"":10},{""week"":""8"",""attendance"":38,""volunteers"":16},{""week"":""12"",""attendance"":20,""volunteers"":8}],""config"":{""title"":""Tutoring Demand vs Volunteer Hours"",""xLabel"":""Week of Term"",""yLabel"":""Counts"",""showLegend"":true,""dataKeys"":[""attendance"",""volunteers""],""showGrid"":true}}",reading|data interpretation|information and ideas,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-reading-075,reading,medium,6,"""Two editorials debate the wildlife overpass: one celebrates reconnecting habitats; the other urges fixing aging bridges first."" What is the main difference?",They prioritize different infrastructure goals.,They both oppose the overpass entirely.,They describe unrelated topics.,They are identical arguments.,A,One supports the overpass; the other prefers other spending.,,reading|synthesis|argument comparison,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-reading-076,reading,medium,6,"""Matching pottery fragments to a distant kiln’s minerals suggested the vessels traveled 180 miles before burial."" What does the evidence suggest?",The pottery was likely imported from afar.,The fragments were fake.,The kiln never existed.,Pottery cannot be analyzed chemically.,A,Shared minerals imply long-distance transport.,,reading|information and ideas|inference,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-reading-077,reading,medium,6,"""After staff curated a translated-fiction shelf with handwritten notes, sales in that section doubled."" What conclusion is supported?",Curated recommendations boosted translated-fiction sales.,Readers abandoned translated fiction.,Sales doubled before staff intervened.,Translated fiction cannot sell.,A,The sales increase followed curation.,,reading|information and ideas|cause and effect,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-reading-078,reading,medium,6,"""“Tenacious hardly begins to describe her,” the mentor laughed, recalling how Mari rewrote her grant three times in five days."" What does “tenacious” mean here?",Persistent,Distracted,Forgetful,Passive,A,Rewriting repeatedly shows persistence.,,reading|craft and structure|vocabulary,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-reading-079,reading,medium,6,"""Investors asked how steady the recycled-plastic supply was before approving the packaging startup’s prototype."" What concern do investors raise?",Reliability of the recycled-material supply.,Number of employees at the startup.,Color of the packaging.,Plans for international offices.,A,They want assurance about supply stability.,,reading|information and ideas|supporting details,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-reading-080,reading,hard,8,"""The transcript toggles between a senator’s emission-cut proposal and the chair’s pointed follow-up questions."" What does the structure emphasize?",Tension between the testimony and the committee.,Agreement between all speakers.,A fictional dialogue unrelated to policy.,A chronological list of votes.,A,Alternating statements and questions shows tension.,,reading|craft and structure|text structure,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-reading-081,reading,medium,6,"""The bar chart shows renewable energy shares: Region A 22%, B 29%, C 37%, D 18%."" Which region relies most on renewables?",Region A,Region B,Region C,Region D,C,Region C has the highest percentage.,"{""type"":""bar"",""data"":[{""region"":""A"",""percent"":22},{""region"":""B"",""percent"":29},{""region"":""C"",""percent"":37},{""region"":""D"",""percent"":18}],""config"":{""title"":""Renewable Share of Electricity"",""xLabel"":""Region"",""yLabel"":""Percent"",""dataKeys"":[""percent""],""showGrid"":true}}",reading|data interpretation|information and ideas,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-reading-082,reading,easy,4,"""Letters from Aunt June always began “Dear future architect,” even though none of us had drawn a blueprint yet."" What does the greeting suggest?",She encouraged big ambitions playfully.,She believed we were already architects.,She disliked writing letters.,She forgot our names.,A,The greeting is affectionate encouragement.,,reading|craft and structure|tone,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-reading-083,reading,medium,6,"""Residents insist permeable pavers will cut Main Street flooding by letting stormwater soak into the soil."" Which claim is made?",Permeable pavers reduce flooding by allowing drainage.,Flooding is unrelated to paving.,Pavers increase potholes.,Main Street never floods.,A,They argue pavers lessen flooding.,,reading|information and ideas|claims,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-reading-084,reading,medium,6,"""Two advisors disagree: one tells students to specialize early; the other urges them to explore multiple disciplines."" What does this disagreement show?",Mentors can prioritize different educational philosophies.,Advisors refuse to help students.,All students must specialize early.,Exploration is impossible.,A,They value different approaches.,,reading|synthesis|multiple viewpoints,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-reading-085,reading,medium,6,"""An environmental feature pairs satellite imagery of disappearing marshes with fishers’ testimonies about sailing farther for each catch."" What is the feature’s likely goal?",To connect quantitative data with lived experience.,To promote satellite manufacturing.,To dismiss fishers’ concerns.,To advertise tourism packages.,A,It links data and personal impacts.,,reading|information and ideas|integration of sources,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-086,writing,easy,4,The research assistants catalogs each artifact before archiving it. Which portion should be revised?,assistants catalogs,each artifact,before archiving,it,A,"Plural subject needs plural verb: ""assistants catalog.""",,writing|standard english conventions|subject-verb agreement,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-087,writing,easy,4,The robotics team requires closed toed shoes during demonstrations. Which revision is correct?,closed toe shoes,closed-toe shoes,close-toed shoe,closing toe shoes,B,"Use the hyphenated adjective ""closed-toe.""",,writing|standard english conventions|hyphenation,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-088,writing,medium,6,"Because the volunteers set up early, therefore the community fair opened ahead of schedule. Choose the best revision.","Because the volunteers set up early, the community fair opened ahead of schedule.","Because the volunteers set up early, therefore the fair opened ahead.","Because the volunteers set up early, resulting the fair opened.","Because the volunteers set up early, consequently the fair opened.",A,Remove redundant transitions; a single “because” suffices.,,writing|standard english conventions|sentence structure,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-089,writing,medium,6,"The report analyzes affordable childcare, transit options rising in cost, and improving downtown parks. Which option fixes the parallelism?","affordable childcare, rising transit costs, and improvements to downtown parks","affordable childcare, transit options rising, and improving downtown parks","affordable childcare, rising transit costs, and improving downtown park","affordable childcare, rising transit costs, and downtown parks to improve",A,Maintain noun phrases throughout.,,writing|standard english conventions|parallelism,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-090,writing,medium,6,"The committee reviewed the feasibility memo, they also visited the pilot lot. Which revision best combines the clauses?","..., they","..., also they","..., and they also visited ...",... they visited ...,C,Use a coordinating conjunction to join independent clauses.,,writing|standard english conventions|run-on corrections,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-091,writing,medium,6,Nora not only drafted the bylaws but also submitting the membership plan. Choose the correct revision.,not only drafted ... but also submitted ...,not only drafting ... but also submitted ...,not only drafted ... but also submitting ...,not only draft ... but also submitted ...,A,Both verbs should match tense: drafted / submitted.,,writing|standard english conventions|parallelism,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-092,writing,medium,6,"City Council approved the budget after residents spoke, this outcome surprised few observers. How should the sentence be revised?","..., this outcome...",...; this outcome...,"..., which outcome...",... therefore outcome ...,B,Use a semicolon to join independent clauses.,,writing|standard english conventions|punctuation,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-093,writing,easy,4,The new bus app is more efficient then the old version. Choose the correct word.,then,than,there,their,B,“Than” is used for comparisons.,,writing|standard english conventions|word choice,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-094,writing,medium,6,"Our internship coordinator emails weekly reminders; including deadlines, networking events, and workshops. Which revision removes the punctuation error?","... reminders, including ...","... reminders; including, ...",... reminders including; ...,... reminders— including ...,A,"A comma (not semicolon) introduces the ""including"" phrase.",,writing|standard english conventions|punctuation,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-095,writing,medium,6,Neither the maps nor the GPS receivers was returned after the trek. Select the correct revision.,Neither the maps nor the GPS receivers were returned after the trek.,Neither the maps nor the GPS receivers was returned...,Neither the maps nor the GPS receivers has returned...,Neither the maps nor the GPS receivers is returned...,A,Verb agrees with the nearer plural subject.,,writing|standard english conventions|subject-verb agreement,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-096,writing,medium,6,"The fellowship committee values applicants who articulate goals, demonstrate preparation, and that outline community partnerships. Which revision maintains parallel structure?","..., demonstrate..., and outline...","..., demonstrates..., and outline...","..., demonstrate..., and outlining...","..., demonstrating..., and outline...",A,All verbs should be in the same form.,,writing|standard english conventions|parallelism,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-097,writing,medium,6,Park rangers track invasive plants because it’s seeds cling to gear. Choose the best correction.,it’s,its,their,there,B,Use possessive “its.”,,writing|standard english conventions|apostrophes,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-098,writing,medium,6,There’s three design prototypes awaiting review. Which revision is correct?,There’s three ...,There are three ...,Their three ...,They’re three ...,B,"Plural subject requires ""there are.""",,writing|standard english conventions|subject-verb agreement,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-099,writing,medium,6,A memo summarizes survey data on study spaces. Which sentence best references the chart showing 62% prefer shared lounges?,Table 2 reveals that nearly two-thirds of respondents favor shared study lounges over private carrels.,Table 2 lists every lounge chair color.,Table 2 shows why students dislike carrels.,Table 2 offers recipes.,A,Option A correctly interprets the chart.,"{""type"":""bar"",""data"":[{""space"":""Shared Lounge"",""percent"":62},{""space"":""Private Carrel"",""percent"":21},{""space"":""Library Table"",""percent"":11},{""space"":""Other"",""percent"":6}],""config"":{""title"":""Study Space Preferences"",""xLabel"":""Space"",""yLabel"":""Percent"",""dataKeys"":[""percent""],""showGrid"":true}}",writing|expression of ideas|using data,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-100,writing,medium,6,"Because the sensor array was calibrated carefully, the team expected stable readings, but they still fluctuated. Why is this sentence effective?",It completes the dependent clause and contrasts outcomes.,It fragments the thought.,It lacks a subject.,It repeats the same clause twice.,A,Dependent and independent clauses are balanced with a contrast.,,writing|standard english conventions|sentence structure,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-101,writing,medium,6,The museum director greeted the donors and guided they through the exhibit. Select the correct revision.,greeted they and guided they,greeted them and guided them,greeted them and guided they,greeted they and guided them,B,Use objective pronoun “them.”,,writing|standard english conventions|pronouns,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-102,writing,hard,8,The pilot study tracked twelve participants for six months: their progress—measured by wellness surveys—were presented to the board. Which correction is needed?,Replace “were” with “was.”,Replace colon with comma.,Replace dash with semicolon.,Replace twelve with twelve participants.,A,"Progress is singular, so use “was.”",,writing|standard english conventions|subject-verb agreement,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-103,writing,medium,6,"While the first composting method costs more, it captures methane that would otherwise escape. What transition is reinforced?",It links cost to environmental benefit.,It describes weather.,It removes all costs.,It opposes composting.,A,"Sentence connects the two ideas, serving as a transition.",,writing|expression of ideas|transitions,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-104,writing,medium,6,"Wrenched from the hillside by heavy rain, the trail crew must rebuild the boardwalk. Which revision removes the dangling modifier?","Wrenched from the hillside by heavy rain, the boardwalk must be rebuilt by the crew.","The heavy rain wrenched the boardwalk from the hillside, so the crew must rebuild it.","The crew, wrenched from the hillside, must rebuild.","Rebuilding the boardwalk, the hillside was wrenched.",B,Option B makes clear the boardwalk was wrenched.,,writing|standard english conventions|modifiers,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-105,writing,medium,6,An email invites volunteers to plant dune grass. Which sentence best motivates and informs readers?,Bring gloves and meet at the north dunes at 8 a.m.; together we can anchor this shoreline.,Some people dislike sand.,The dunes are windy.,Volunteers should research dunes on their own.,A,It supplies logistics and encouragement.,,writing|expression of ideas|purpose,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-106,writing,medium,6,The best time to prune the orchard trees are late winter. What change is needed?,replace are with is,replace prune with prunes,replace trees with tree,replace winter with winters,A,"Subject is singular (“time”), so use “is.”",,writing|standard english conventions|subject-verb agreement,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-107,writing,hard,8,The committee—which meets monthly and publishes detailed notes—have voted unanimously. Which revision is correct?,committee ... have,committee ... has,committee ... having,committee ... has voting,B,Collective noun takes singular verb here.,,writing|standard english conventions|collective nouns,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-108,writing,medium,6,"The cybersecurity club hosted a workshop, the event taught first-years to spot phishing links. How should this be revised?","..., and the event taught ...","..., teaching the event ...","..., the event which ...","..., event teaching ...",A,Add “and” to fix the comma splice.,,writing|standard english conventions|run-on corrections,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-109,writing,medium,6,A grant proposal ends abruptly. Which sentence provides a strong conclusion?,"By funding this proposal, reviewers will help 120 apprentices access paid clean-energy placements across the region.",The cafeteria is nearby.,The apprentices enjoy hobbies.,The budget table uses blue ink.,A,It reiterates impact tied to funding.,,writing|expression of ideas|conclusions,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-110,writing,hard,8,The analyst argues that the policy will reduce emissions; citing data from cities with similar programs. Which revision fixes the punctuation?,"..., citing data ...",...; citing data ...,...: citing data ...,"..., and citing data ...",A,The participial phrase should be attached with a comma.,,writing|standard english conventions|punctuation,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-111,writing,medium,6,Neither the bylaws nor the updated mentor guidelines mentions virtual attendance policies. Which revision corrects the verb form?,change mentions to mention,change mentions to mentioned,change mentions to mentioning,leave the sentence as is,A,"Verb agrees with the nearer plural subject “guidelines,” so use “mention.”",,writing|standard english conventions|subject-verb agreement,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-112,writing,medium,6,A paragraph explains how the robotics lab will use grant funds. Which sentence best introduces the table summarizing parts and costs?,Table 3 itemizes each hardware component and the projected cost per unit.,Table 3 lists student birthdays.,Table 3 repeats the executive summary.,Table 3 showcases unrelated recipes.,A,Option A signals the fiscal details readers will find in the table.,,writing|expression of ideas|using data,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-113,writing,medium,6,"Because residents had already completed the survey, the planner nevertheless asked them to take it again. Which revision removes the contradictory transition?","Because residents had already completed the survey, the planner thanked them for their feedback.","Because residents had already completed the survey, nevertheless the planner thanked them.","Because residents had already completed the survey, but the planner thanked them.","Because residents had already completed the survey, the planner although thanked them.",A,Removing “nevertheless” resolves the contradiction.,,writing|standard english conventions|sentence structure,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-114,writing,medium,6,"The innovation brief describes three pilot sites, compares resident feedback, and then explains how those results guide next steps. What does this sentence demonstrate?",Clear sequencing with parallel verbs.,A sentence fragment.,A run-on sentence.,Unrelated topics with no order.,A,"Each clause follows the same verb pattern, showing logical flow.",,writing|expression of ideas|organization,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-115,writing,medium,6,A commencement speech urges graduates to embrace experimentation. Which sentence best reinforces that theme?,"You will test prototypes, iterate, and invite critique as you design communities that do not yet exist.",Graduation gowns are traditionally black.,Please return library books before leaving campus.,Many graduates enjoy pizza after the ceremony.,A,It underscores experimentation and iteration.,,writing|expression of ideas|purpose,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-116,writing,medium,6,"The maintenance checklist requires that every valve is inspected, lubricated, and that technicians document temperature readings. Which revision maintains parallel structure?","... every valve be inspected, lubricated, and technicians document temperatures.","... every valve be inspected, lubricated, and temperature readings documented.","... every valve is inspected, lubricated, and documented.","... every valve inspected, lubricated, and documentation of temperatures.",B,All items share the same passive construction.,,writing|standard english conventions|parallelism,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-117,writing,medium,6,"After the drone footage confirmed erosion, the coastal engineers installed fiber rolls; this decision reduced sand loss by 40 percent. What does this sentence illustrate?",A cause-and-effect relationship supported by data.,A sentence fragment.,A missing subject.,An unrelated anecdote.,A,It links evidence (footage) to action and quantifies impact.,,writing|expression of ideas|supporting evidence,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-118,writing,hard,8,The advisory board not only requested quarterly dashboards but also insisting on monthly listening sessions. Which revision fixes the error?,... requested ... but also insisted ...,... requesting ... but also insisted ...,... requested ... but also insisting ...,... requests ... but also insisted ...,A,Parallel verbs must both appear in past tense.,,writing|standard english conventions|parallelism,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-119,writing,medium,6,"The presentation highlights apprentice testimonials, a map of partner sites, and provides enrollment benchmarks. Which revision ensures grammatical consistency?","... highlights testimonials, a map, and enrollment benchmarks.","... highlighting testimonials, map, and providing benchmarks.","... highlights testimonials and map, providing benchmark.","... highlight testimonials, map, and provide benchmark.",A,"All list items become noun phrases, retaining parallel structure.",,writing|standard english conventions|parallelism,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch02-writing-120,writing,medium,6,"Chart 4 shows peak bike-share usage in July, so the summary should emphasize adding weekend maintenance crews. What does this sentence accomplish?",It interprets the chart and ties it to a recommendation.,It introduces an unrelated anecdote.,It contradicts the data.,It removes the need for a chart.,A,The sentence explains the chart’s implication for staffing.,,writing|expression of ideas|using data,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
